acousticness,artists,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,popularity,speechiness,tempo,valence,year,Song,Weeks on Chart,Average Previous Week Position,Week Position
0.602,lynyrd skynyrd,0.6459999999999999,213267,0.574,4.19e-05,7,0.135,-9.352,54,0.0285,135.175,0.933,1977,whats your name,18,66.0,158.0
0.703,carly simon,0.368,212667,0.403,7.66e-06,10,0.202,-12.699000000000002,62,0.0288,135.384,0.338,1977,nobody does it better,25,71.0,178.0
0.799,crystal gayle,0.736,157653,0.321,0.00897,6,0.0619,-13.474,59,0.0444,84.928,0.342,1977,dont it make my brown eyes blue,26,74.0,178.0
0.0599,player,0.6459999999999999,255845,0.602,1.7e-05,5,0.0956,-10.238,63,0.0758,156.101,0.5429999999999999,1977,baby come back,32,62.0,180.0
0.259,paul davis,0.534,233893,0.457,0.0004,4,0.203,-8.66,56,0.0266,140.798,0.271,1977,i go crazy,40,65.0,169.0
0.685,dan hill,0.589,252707,0.348,3.2e-06,2,0.0849,-11.032,63,0.038,119.374,0.28,1977,sometimes when we touch,22,71.0,176.0
0.107,bob welch,0.445,178693,0.471,0.0,4,0.268,-16.218,55,0.0328,71.041,0.562,1977,sentimental lady,18,69.0,167.0
0.465,billy joel,0.664,210760,0.88,1.63e-05,2,0.0591,-5.009,55,0.0326,133.898,0.895,1977,movin out anthonys song,14,63.0,151.0
0.25,joe walsh,0.505,536227,0.476,0.00915,2,0.113,-12.897,71,0.0711,99.31,0.542,1978,lifes been good,15,69.0,160.0
0.0152,the cars,0.619,225627,0.579,6.4e-05,4,0.0858,-9.307,71,0.0473,127.224,0.69,1978,just what i needed,17,51.0,133.0
0.0384,the police,0.618,191947,0.748,4.1e-06,0,0.0473,-8.905,77,0.358,134.114,0.6629999999999999,1978,roxanne,13,47.0,124.0
0.0635,jackson browne,0.541,291893,0.711,0.0201,9,0.7190000000000001,-13.492,66,0.0383,136.58,0.588,1978,running on empty,17,69.0,162.0
0.0632,dire straits,0.73,350400,0.868,0.0661,5,0.318,-7.325,66,0.0288,148.217,0.923,1978,sultans of swing,15,82.0,175.0
0.342,kenny rogers,0.6709999999999999,214880,0.501,0.0,4,0.194,-13.119000000000002,74,0.0594,87.04,0.86,1978,the gambler,22,63.0,153.0
0.0151,styx,0.4920000000000001,257227,0.552,3.74e-05,7,0.0723,-12.321,67,0.0341,105.623,0.655,1978,renegade,19,63.0,153.0
0.00783,toto,0.473,235547,0.898,0.0618,6,0.173,-4.797,76,0.0561,96.556,0.8079999999999999,1978,hold the line,21,69.0,173.0
0.00717,cheap trick,0.524,253733,0.955,8.77e-06,0,0.659,-7.081,70,0.0411,133.849,0.8690000000000001,1978,surrender,8,30.0,69.0
0.284,the doobie brothers,0.758,223867,0.378,0.0,8,0.049,-15.308,70,0.0449,120.736,0.985,1978,what a fool believes,20,76.0,180.0
0.262,the who,0.6509999999999999,381627,0.648,0.0042,9,0.0655,-11.409,71,0.0501,156.372,0.49,1978,who are you,15,67.0,156.0
0.108,billy joel,0.741,284000,0.647,0.00139,2,0.0555,-12.878,68,0.0427,131.097,0.804,1978,my life,19,81.0,176.0
0.213,gerry rafferty,0.7829999999999999,267773,0.322,0.00243,0,0.114,-15.091,66,0.0343,128.226,0.77,1978,right down the line,15,68.0,160.0
0.168,earth wind  fire,0.6970000000000001,215093,0.8320000000000001,0.00131,9,0.269,-7.2639999999999985,71,0.0298,125.926,0.979,1978,september,17,70.0,167.0
0.0811,the cars,0.799,223253,0.608,0.0137,5,0.102,-8.193,64,0.0411,121.915,0.963,1978,my best friends girl,15,49.0,118.0
0.0929,gerry rafferty,0.4970000000000001,365627,0.349,0.028,7,0.259,-14.0,70,0.0297,113.762,0.421,1978,baker street,20,77.0,178.0
0.084,journey,0.441,252240,0.745,2.22e-05,2,0.136,-8.623,63,0.0741,105.191,0.368,1978,wheel in the sky,8,33.0,78.0
0.1669999999999999,jimmy buffett,0.698,176093,0.6890000000000001,0.000119,2,0.0692,-12.529000000000002,61,0.0577,139.997,0.972,1978,cheeseburger in paradise,11,49.0,124.0
0.229,foreigner,0.705,268693,0.8059999999999999,0.0,0,0.0676,-4.83,63,0.0814,117.945,0.763,1978,hot blooded,17,84.0,176.0
0.256,rick james,0.537,297347,0.82,1.93e-06,11,0.4320000000000001,-7.011,62,0.127,94.429,0.8809999999999999,1978,mary jane,12,43.0,107.0
0.0951,the cars,0.607,225853,0.662,8.27e-05,4,0.125,-9.456,62,0.0278,107.643,0.629,1978,good times roll,10,43.0,107.0
0.0278,village people,0.75,286667,0.785,0.0,6,0.0601,-10.925999999999998,61,0.0591,126.361,0.752,1978,ymca,26,79.0,178.0
0.00266,reo speedwagon,0.204,335827,0.8959999999999999,0.0,0,0.152,-5.931,60,0.049,90.6,0.653,1978,roll with the changes,11,22.0,76.0
0.108,journey,0.193,190333,0.5,0.0067,7,0.332,-9.903,60,0.0381,207.639,0.354,1978,lights,17,17.0,58.0
0.0765,the jacksons,0.774,214200,0.6409999999999999,0.0,1,0.0867,-10.193,68,0.0799,113.256,0.875,1978,blame it on the boogie,6,36.0,84.0
0.305,ambrosia,0.667,283400,0.513,0.0,4,0.0851,-7.96,60,0.026,95.306,0.518,1978,how much i feel,21,72.0,176.0
0.0532,blondie,0.442,217364,0.922,3.86e-06,2,0.0768,-5.086,56,0.0655,162.27200000000005,0.855,1978,one way or another,14,63.0,138.0
0.188,delegation,0.7340000000000001,356200,0.42,0.242,2,0.0826,-12.036,59,0.028,94.161,0.462,1978,oh honey,12,41.0,100.0
0.0221,neil diamond,0.706,217533,0.39,3.81e-05,9,0.0944,-13.673,64,0.0324,90.584,0.8390000000000001,1978,forever in blue jeans,11,63.0,145.0
0.0539,blondie,0.77,229423,0.654,0.00047,4,0.0819,-6.108,55,0.0361,114.82,0.685,1978,heart of glass,21,73.0,180.0
0.0943,cheryl lynn,0.836,307947,0.626,0.742,9,0.153,-10.143,63,0.0335,114.657,0.898,1978,got to be real,18,69.0,160.0
0.61,ace frehley,0.826,183693,0.608,0.000164,4,0.116,-8.442,60,0.162,95.085,0.846,1978,new york groove,21,63.0,158.0
0.127,chaka khan,0.617,247413,0.879,5.710000000000001e-05,0,0.339,-7.564,66,0.0455,114.453,0.746,1978,im every woman,16,56.0,144.0
0.0143,rod stewart,0.715,331333,0.6890000000000001,0.000192,2,0.111,-8.065,69,0.029,111.504,0.852,1978,da ya think im sexy,21,83.0,180.0
0.015,boston,0.359,360333,0.7170000000000001,0.00365,2,0.36,-10.309,57,0.0405,121.878,0.47,1978,dont look back,13,81.0,175.0
0.156,billy joel,0.52,243493,0.737,7.55e-06,0,0.0866,-11.715,57,0.0972,149.861,0.728,1978,big shot,11,66.0,156.0
0.644,dr hook,0.619,174533,0.6859999999999999,0.0,1,0.0996,-9.014,62,0.0615,76.923,0.757,1978,sharing the night together,22,74.0,171.0
0.313,wings,0.397,193840,0.512,0.00107,7,0.12,-9.988,63,0.0659,154.025,0.23,1978,live and let die,14,83.0,178.0
0.415,peaches  herb,0.863,346133,0.726,0.0299,9,0.0735,-6.649,60,0.0494,132.57399999999998,0.93,1978,shake your groove thing,22,66.0,173.0
0.00719,pablo cruise,0.78,251427,0.491,1.8e-05,7,0.0677,-13.934,53,0.0351,124.238,0.843,1978,love will find a way,18,73.0,171.0
0.0862,bruce springsteen,0.609,242453,0.778,1.16e-05,4,0.278,-7.547999999999999,59,0.0485,122.614,0.853,1978,badlands,8,43.0,105.0
0.189,poco,0.415,176800,0.256,0.0,3,0.151,-19.376,55,0.0305,82.124,0.634,1978,crazy love,14,65.0,151.0
0.405,dr hook,0.679,178827,0.728,0.00261,8,0.0506,-9.539,62,0.0378,109.623,0.852,1978,when youre in love with a beautiful woman,25,67.0,171.0
0.494,barry manilow,0.419,193440,0.516,4.41e-06,7,0.148,-9.937,62,0.0335,97.884,0.476,1978,cant smile without you,19,84.0,176.0
0.0591,acdc,0.573,208400,0.913,0.00173,6,0.156,-4.793,83,0.132,115.715,0.422,1979,highway to hell,10,39.0,96.0
0.467,rupert holmes,0.836,276493,0.509,4.1e-06,0,0.0436,-13.668,75,0.0548,138.714,0.949,1979,escape the pina colada song,21,78.0,180.0
0.144,electric light orchestra,0.638,243373,0.867,0.000733,2,0.0846,-6.468999999999999,72,0.0331,115.692,0.805,1979,dont bring me down,15,80.0,175.0
0.0589,the knack,0.586,295400,0.7,0.00125,0,0.0318,-9.558,73,0.0363,147.245,0.897,1979,my sharona,22,79.0,180.0
0.105,bee gees,0.633,245200,0.357,0.0,5,0.133,-9.366,77,0.0264,104.938,0.674,1979,how deep is your love,33,81.0,180.0
0.112,norman greenbaum,0.601,239600,0.643,0.00209,2,0.088,-5.827999999999999,70,0.0314,128.262,0.552,1979,spirit in the sky,15,86.0,176.0
0.214,kiss,0.768,271240,0.852,7.36e-05,4,0.0723,-6.215,77,0.038,128.373,0.867,1979,i was made for lovin you,16,72.0,162.0
0.0338,the police,0.5770000000000001,290280,0.8079999999999999,1.33e-05,1,0.221,-7.04,74,0.039,151.00799999999995,0.8690000000000001,1979,message in a bottle,7,22.0,47.0
0.131,the charlie daniels band,0.517,215067,0.535,0.0,0,0.085,-12.027,64,0.0494,135.08700000000002,0.933,1979,the devil went down to georgia,18,72.0,176.0
0.0273,tom petty and the heartbreakers,0.579,201693,0.705,0.0,6,0.0704,-4.9110000000000005,65,0.0339,116.173,0.7609999999999999,1979,refugee,14,70.0,155.0
0.3,sister sledge,0.784,216733,0.893,1.57e-05,7,0.272,-5.153,71,0.0923,118.738,0.8190000000000001,1979,we are family,19,67.0,178.0
0.364,christopher cross,0.469,256147,0.382,0.00025,2,0.36,-13.203,69,0.0374,149.994,0.178,1979,sailing,21,67.0,180.0
0.204,jefferson starship,0.589,252200,0.82,0.0188,2,0.423,-9.602,63,0.0369,117.307,0.787,1979,jane,15,69.0,156.0
0.211,tom petty and the heartbreakers,0.758,161787,0.805,1.53e-05,0,0.0982,-4.243,62,0.0279,116.543,0.961,1979,dont do me like that,18,69.0,164.0
0.416,smokey robinson,0.498,352920,0.63,0.0,6,0.238,-5.808,61,0.0276,169.115,0.8220000000000001,1979,cruisin,25,72.0,175.0
0.0992,journey,0.401,230533,0.644,0.000179,2,0.231,-8.607999999999999,60,0.0439,211.261,0.7140000000000001,1979,lovin touchin squeezin,20,63.0,153.0
0.00153,molly hatchet,0.273,299200,0.821,0.0157,9,0.18,-6.2620000000000005,60,0.0433,179.882,0.7390000000000001,1979,flirtin with disaster,10,42.0,105.0
0.347,christopher cross,0.669,275507,0.7070000000000001,0.000716,0,0.0997,-13.66,66,0.0478,124.335,0.8059999999999999,1979,ride like the wind,21,81.0,178.0
0.527,styx,0.267,265973,0.204,0.0,2,0.0924,-13.714,64,0.0317,169.486,0.0903,1979,babe,19,81.0,180.0
0.0399,prince,0.812,347667,0.507,0.0831,1,0.0671,-8.825,63,0.0452,114.832,0.7290000000000001,1979,i wanna be your lover,16,67.0,162.0
0.532,earth wind  fire,0.424,278040,0.443,0.000389,6,0.6729999999999999,-13.45,66,0.0382,131.675,0.391,1979,after the love has gone,17,80.0,178.0
0.0114,gary numan,0.546,238907,0.578,6.54e-05,2,0.0692,-8.745,63,0.0406,128.037,0.8190000000000001,1979,cars,25,69.0,165.0
0.872,dan fogelberg,0.628,256400,0.159,0.0,8,0.111,-14.363,62,0.0333,135.003,0.505,1979,leader of the band,20,73.0,165.0
0.901,bette midler,0.347,221373,0.228,0.0,0,0.38,-9.667,68,0.0296,133.57399999999998,0.184,1979,the rose,25,70.0,176.0
0.285,pat benatar,0.466,209360,0.588,9.94e-06,5,0.0535,-10.666,58,0.0812,156.131,0.882,1979,heartbreaker,18,58.0,140.0
0.134,kenny rogers,0.652,258733,0.433,7.37e-06,7,0.146,-12.843,63,0.0588,91.471,0.675,1979,coward of the county,19,78.0,176.0
0.182,michael jackson,0.8270000000000001,246000,0.595,0.0,3,0.0785,-13.909,62,0.0565,118.741,0.921,1979,off the wall,17,63.0,164.0
0.379,rainbow,0.733,197160,0.726,2.58e-06,7,0.471,-6.513999999999999,65,0.0371,120.814,0.915,1979,since you been gone,8,33.0,78.0
0.015,blackfoot,0.609,216693,0.807,0.00123,9,0.37,-8.286,56,0.0559,121.768,0.754,1979,train train,14,45.0,113.0
0.865,dan fogelberg,0.308,195067,0.0427,0.0,7,0.179,-24.709,62,0.0336,158.399,0.383,1979,longer,22,65.0,178.0
0.0235,pink floyd,0.716,263573,0.499,0.449,9,0.86,-15.457,59,0.0354,116.974,0.42,1979,run like hell,6,34.0,85.0
0.00884,the b52s,0.5920000000000001,409400,0.882,0.0155,8,0.0506,-8.315,59,0.0468,92.157,0.442,1979,rock lobster,8,29.0,80.0
0.0517,tom petty and the heartbreakers,0.578,264453,0.7340000000000001,0.233,4,0.165,-6.09,55,0.0304,104.851,0.373,1979,here comes my girl,7,30.0,75.0
0.44,bee gees,0.495,296000,0.439,8.88e-05,6,0.725,-13.212,66,0.0467,165.922,0.353,1979,too much heaven,21,76.0,180.0
0.0586,nick lowe,0.6940000000000001,210131,0.6559999999999999,1.81e-06,0,0.0505,-10.598,56,0.026,131.679,0.8029999999999999,1979,cruel to be kind,15,67.0,160.0
0.332,jimmy buffett,0.652,219893,0.474,1.03e-06,5,0.0993,-14.436,54,0.204,176.96599999999995,0.88,1979,volcano,7,23.0,62.0
0.00824,the cars,0.6509999999999999,213173,0.83,0.0429,2,0.0837,-8.785,55,0.0316,131.282,0.917,1979,lets go,15,64.0,156.0
0.00701,robert palmer,0.677,192440,0.748,3.99e-05,4,0.093,-12.328,59,0.038,146.03,0.746,1979,bad case of loving you doctor doctor,15,67.0,156.0
0.701,abba,0.526,327040,0.555,6.69e-06,9,0.299,-8.08,57,0.0338,84.088,0.38,1979,chiquitita,12,57.0,129.0
0.563,captain  tennille,0.728,256667,0.524,0.000131,7,0.0913,-8.227,64,0.0255,90.262,0.51,1979,do that to me one more time,27,81.0,180.0
0.0353,joe jackson,0.8740000000000001,215067,0.318,1.6899999999999994e-05,3,0.217,-6.869,60,0.0454,116.117,0.919,1979,is she really going out with him,15,58.0,144.0
0.053,38 special,0.659,241227,0.505,0.0,0,0.0544,-12.773,53,0.0302,128.295,0.879,1979,rockin into the night,9,41.0,104.0
0.396,electric light orchestra,0.727,270067,0.537,0.000789,7,0.349,-9.785,66,0.0295,121.493,0.954,1979,last train to london,11,43.0,111.0
0.219,dionne warwick,0.35,211920,0.371,0.0,11,0.151,-10.538,64,0.0319,131.60299999999998,0.21,1979,ill never love this way again,24,76.0,173.0
0.615,randy vanwarmer,0.583,241747,0.313,0.0,9,0.121,-14.36,62,0.0256,96.717,0.346,1979,just when i needed you most,20,72.0,175.0
0.00559,donna summer,0.823,314760,0.743,0.0306,0,0.0707,-13.98,65,0.0316,120.471,0.966,1979,hot stuff,21,86.0,180.0
0.254,kenny loggins,0.6409999999999999,236733,0.4970000000000001,2.2e-06,7,0.159,-12.228,54,0.029,102.274,0.743,1979,this is it,23,68.0,162.0
0.011,acdc,0.31,255493,0.7,0.00965,9,0.0828,-5.678,82,0.047,188.386,0.763,1980,back in black,15,45.0,115.0
0.00287,acdc,0.532,210173,0.767,0.000513,7,0.39,-5.509,79,0.0574,127.361,0.755,1980,you shook me all night long,16,46.0,118.0
0.416,dolly parton,0.5539999999999999,162467,0.7829999999999999,1.54e-06,6,0.631,-5.852,76,0.0457,105.39,0.813,1980,9 to 5,26,74.0,180.0
0.00251,journey,0.529,201693,0.932,0.00109,7,0.136,-7.501,72,0.0488,138.158,0.5710000000000001,1980,any way you want it,15,49.0,140.0
0.0519,reo speedwagon,0.306,200293,0.722,0.0,0,0.117,-5.962999999999999,72,0.034,174.732,0.41,1980,keep on loving you,28,71.0,180.0
0.0958,reo speedwagon,0.371,239680,0.758,0.0,7,0.116,-5.678999999999999,67,0.036,77.81,0.452,1980,take it on the run,20,76.0,173.0
0.0994,billy joel,0.752,176440,0.684,0.0,0,0.0897,-7.599,67,0.15,141.075,0.539,1980,its still rock and roll to me,21,85.0,180.0
0.0852,the buggles,0.675,253800,0.61,0.0188,1,0.159,-13.811,64,0.085,131.037,0.344,1980,video killed the radio star,10,42.0,109.0
0.117,pat benatar,0.741,171267,0.58,3.3100000000000005e-05,4,0.212,-9.05,69,0.0304,127.402,0.944,1980,hit me with your best shot,24,70.0,165.0
0.185,diana ross,0.72,323347,0.828,0.429,5,0.0839,-9.211,67,0.0462,110.071,0.768,1980,im coming out,23,67.0,173.0
0.0088799999999999,38 special,0.5670000000000001,280636,0.5589999999999999,0.00131,9,0.0764,-10.175,64,0.0288,127.227,0.898,1980,hold on loosely,17,52.0,133.0
0.0453,the police,0.799,242667,0.506,0.00107,2,0.0365,-9.414,69,0.0606,140.309,0.518,1980,dont stand so close to me,18,68.0,164.0
0.0744,devo,0.78,161133,0.8690000000000001,0.004,9,0.0621,-7.255,65,0.0517,157.90200000000004,0.957,1980,whip it,25,64.0,156.0
0.0144,rush,0.365,296467,0.924,0.000254,4,0.423,-7.066,64,0.0488,135.811,0.632,1980,the spirit of radio,8,37.0,89.0
0.28,bob seger,0.674,333720,0.7709999999999999,0.0318,7,0.133,-5.612,64,0.0246,109.618,0.718,1980,against the wind,17,74.0,173.0
0.313,air supply,0.512,243000,0.262,5.51e-06,0,0.456,-16.875,67,0.0276,108.381,0.357,1980,all out of love,27,72.0,178.0
0.238,ambrosia,0.498,324040,0.723,0.0,10,0.353,-8.052999999999999,66,0.05,153.227,0.882,1980,biggest part of me,19,81.0,176.0
0.0857,bruce springsteen,0.6409999999999999,199453,0.894,0.009,8,0.157,-7.41,69,0.0273,109.823,0.972,1980,hungry heart,18,81.0,173.0
0.175,billy joel,0.5670000000000001,253200,0.945,2.6e-06,9,0.35,-7.2429999999999986,62,0.0458,150.792,0.961,1980,you may be right,15,75.0,169.0
0.457,abba,0.764,254600,0.626,6.35e-06,0,0.172,-8.274,60,0.0288,118.324,0.961,1980,super trouper,11,38.0,100.0
0.0126,steely dan,0.952,307400,0.301,0.000931,2,0.0387,-13.936,62,0.0612,119.629,0.728,1980,hey nineteen,19,68.0,164.0
0.5479999999999999,abba,0.457,294733,0.785,0.000781,6,0.0819999999999999,-6.783,60,0.0383,126.947,0.522,1980,the winner takes it all,26,67.0,167.0
0.146,kool  the gang,0.885,298867,0.664,0.0506,1,0.0767,-11.806,66,0.0527,121.633,0.901,1980,celebration,30,73.0,180.0
0.282,the romantics,0.514,175267,0.942,6.6e-05,9,0.17,-8.433,60,0.0502,159.847,0.912,1980,what i like about you,8,38.0,93.0
0.0996,the gap band,0.586,343400,0.377,3.15e-06,2,0.0859,-12.638,57,0.0271,90.716,0.438,1980,yearning for your love,7,26.0,73.0
0.0785,bob seger,0.589,240227,0.7509999999999999,2.38e-06,9,0.0878,-5.662999999999999,58,0.0403,108.849,0.637,1980,youll accompny me,16,63.0,156.0
0.0841,loverboy,0.588,337933,0.6409999999999999,0.000663,5,0.303,-12.205,58,0.0312,119.374,0.5479999999999999,1980,turn me loose,17,48.0,118.0
0.365,pete townshend,0.6509999999999999,164653,0.653,0.000117,0,0.0742,-9.731,58,0.0545,164.912,0.7290000000000001,1980,let my love open the door,19,66.0,165.0
0.179,diana ross,0.873,245600,0.855,0.0285,5,0.0377,-8.559,57,0.0615,107.868,0.884,1980,upside down,29,70.0,180.0
0.36,steve winwood,0.602,312773,0.732,0.000314,2,0.0755,-8.29,61,0.0282,129.355,0.411,1980,while you see a chance,18,70.0,169.0
0.378,john lennon,0.588,212933,0.6559999999999999,0.00227,3,0.042,-6.3729999999999976,70,0.0224,79.70100000000002,0.746,1980,woman,20,85.0,178.0
0.88,don williams,0.512,246440,0.212,0.00573,7,0.115,-21.426,57,0.0483,117.756,0.51,1980,i believe in you,20,53.0,138.0
0.586,johnny lee,0.74,220440,0.394,0.000215,2,0.316,-15.126,52,0.0331,123.689,0.78,1980,lookin for love,21,68.0,173.0
0.3670000000000001,teddy pendergrass,0.7809999999999999,299120,0.5429999999999999,0.00045,8,0.0541,-10.544,55,0.0925,145.872,0.841,1980,love tko,13,42.0,102.0
0.282,frank sinatra,0.408,206067,0.414,0.0,2,0.153,-11.083,60,0.0297,107.469,0.5760000000000001,1980,theme from new york new york,12,56.0,124.0
0.425,air supply,0.583,233867,0.316,5.67e-05,7,0.11,-19.292,61,0.0315,114.36,0.436,1980,lost in love,23,74.0,176.0
0.199,paul simon,0.72,242707,0.88,0.0246,5,0.0865,-8.988,60,0.0406,118.623,0.961,1980,late in the evening,16,81.0,171.0
0.248,barbra streisand,0.469,231840,0.278,0.000126,3,0.133,-16.311,68,0.028,169.735,0.331,1980,woman in love,24,81.0,180.0
0.196,genesis,0.546,229333,0.813,0.00502,4,0.0486,-10.143,52,0.0356,128.131,0.4270000000000001,1980,turn it on again,8,31.0,76.0
0.463,benny mardones,0.435,271800,0.69,0.0,0,0.104,-6.635,53,0.0388,163.486,0.51,1980,into the night,37,60.0,162.0
0.134,lakeside,0.816,370893,0.603,4.2700000000000015e-05,7,0.152,-11.924,50,0.0749,114.767,0.963,1980,fantastic voyage,8,30.0,82.0
0.127,journey,0.5,250987,0.748,0.0,4,0.447,-9.072,80,0.0363,118.852,0.514,1981,dont stop believin,16,75.0,165.0
0.1639999999999999,rick springfield,0.727,194120,0.8320000000000001,0.0,2,0.105,-5.851,71,0.05,131.703,0.8220000000000001,1981,jessies girl,32,74.0,180.0
0.00145,rush,0.536,276880,0.901,0.0186,9,0.06,-7.211,72,0.0374,87.559,0.6659999999999999,1981,tom sawyer,13,37.0,102.0
0.249,the j geils band,0.653,216533,0.677,0.0,0,0.403,-12.244000000000002,72,0.0396,114.37,0.888,1981,centerfold,25,81.0,180.0
0.5579999999999999,soft cell,0.542,153840,0.45,6.43e-06,7,0.579,-9.931,66,0.0361,144.437,0.626,1981,tainted love,43,44.0,167.0
0.0828,foreigner,0.357,259800,0.653,0.0,9,0.0844,-5.553999999999999,68,0.0654,176.64700000000005,0.522,1981,juke box hero,13,48.0,135.0
0.121,earth wind  fire,0.8690000000000001,339320,0.648,2.17e-05,11,0.126,-8.698,73,0.0633,125.035,0.9,1981,lets groove,24,70.0,176.0
0.121,the police,0.5579999999999999,260573,0.768,0.0626,2,0.124,-9.997,73,0.0343,81.90899999999998,0.429,1981,every little thing she does is magic,19,77.0,176.0
0.326,joan jett  the blackhearts,0.535,175173,0.716,0.0,4,0.659,-5.025,73,0.0431,94.379,0.901,1981,i love rock n roll,20,80.0,180.0
0.00197,rush,0.581,259840,0.8540000000000001,0.0013,1,0.111,-8.485,67,0.0428,131.18,0.7879999999999999,1981,limelight,9,32.0,82.0
0.0249,loverboy,0.515,221000,0.7659999999999999,0.00103,7,0.455,-12.768,68,0.0343,146.911,0.774,1981,working for the weekend,20,52.0,129.0
0.184,the human league,0.731,236920,0.738,0.0,9,0.214,-8.125,74,0.0377,117.656,0.958,1981,dont you want me,28,75.0,180.0
0.584,journey,0.405,202173,0.21,0.0,2,0.139,-13.214,70,0.0279,100.577,0.174,1981,open arms,18,80.0,178.0
0.125,luther vandross,0.7340000000000001,230467,0.583,0.0,2,0.0367,-11.866,70,0.129,109.935,0.76,1981,never too much,15,53.0,122.0
0.31,foreigner,0.33,292067,0.469,2.3e-06,10,0.0402,-9.286,70,0.0335,201.327,0.433,1981,waiting for a girl like you,23,86.0,178.0
0.057,queen,0.557,209600,0.7609999999999999,0.00109,5,0.5670000000000001,-9.58,60,0.1669999999999999,156.442,0.6659999999999999,1981,dont stop me now,4,13.0,25.0
0.0953,kim wilde,0.557,205533,0.782,6.75e-06,4,0.118,-3.899,69,0.0475,159.621,0.305,1981,kids in america,18,55.0,136.0
0.1689999999999999,christopher cross,0.526,234493,0.515,0.000816,9,0.181,-11.169,69,0.0389,136.543,0.518,1981,arthurs theme best that you can do,24,77.0,180.0
0.129,men at work,0.7390000000000001,222320,0.459,0.0194,11,0.0474,-14.42,66,0.0294,107.115,0.892,1981,down under,25,79.0,180.0
0.0407,joe walsh,0.6920000000000001,210533,0.613,0.0652,2,0.094,-10.735,60,0.0282,120.901,0.93,1981,a life of illusion,12,51.0,120.0
